"","ap_syndicated","collect_date","feeds","guid","language","media_id","media_name","media_url","processed_stories_id","publish_date","stories_id","title","url","word_count"
"70",FALSE,"2017-10-26 16:14:17.359451",NA,"http://www.enca.com/world/argentinas-ex-president-kirchner-denies-covering-for-iran-in-bombing","en",269285,"South Africa | eNCA","https://www.enca.com/south-africa",1027493400,"2017-10-26 16:11:28",714816235,"eNCA | Argentina's ex-president Kirchner denies covering for Iran in bombing","http://www.enca.com/world/argentinas-ex-president-kirchner-denies-covering-for-iran-in-bombing",NA
"71",FALSE,"2017-10-23 22:46:51.955232",NA,"http://thefederalistpapers.org/us/2-photos-sum-up-the-difference-between-capitalism-and-socialism","en",112351,"thefederalistpapers.org","http://thefederalistpapers.org/",1028022022,"2017-04-16 17:41:13",711481682,"2 Photos Sum Up The Difference Between Capitalism And Socialism","http://thefederalistpapers.org/us/2-photos-sum-up-the-difference-between-capitalism-and-socialism",NA
"72",FALSE,"2017-10-28 00:26:03.844384",NA,"https://itsgoingdown.org/?p=137679","en",300738,"itsgoingdown.org","http://itsgoingdown.org/",1028495830,"2017-10-27 20:37:35",715502406,"Haiti Ungovernable: &#8220;We Will Burn the Parliament Down!&#8221;","https://itsgoingdown.org/haiti-ungovernable-will-burn-parliament/",NA
"73",FALSE,"2017-04-10 07:38:18.847145",NA,"http://www.euronews.com/2017/04/10/iran-warns-us-not-to-repeat-attack-on-syria","en",39637,"euronews-en","http://www.euronews.net/",1038073865,"2017-04-10 06:00:03",606827670,"Iran warns US not to repeat attack on Syria","http://feedproxy.google.com/~r/euronews/en/home/~3/HzLddmdOQmk/iran-warns-us-not-to-repeat-attack-on-syria",NA
"74",FALSE,"2017-11-15 12:18:05.838142",NA,"https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/","en",67506,"en.ria.ru","http://en.ria.ru/#spider",1041704853,"2017-11-15 11:59:00",725996186,"Russia Agrees to Wait for Venezuela Debt but Beware Wall Street 'Vultures'","https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/",NA
"75",FALSE,"2017-11-15 12:18:02.339728",NA,"https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/","en",42216,"ruvr-hi","http://hindi.ruvr.ru/",1041706450,"2017-11-15 11:59:00",725995684,"Russia Agrees to Wait for Venezuela Debt but Beware Wall Street 'Vultures'","https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/",NA
"76",FALSE,"2017-11-15 12:18:37.674186",NA,"https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/","en",182162,"Sputnik News","http://sputniknews.com/",1041706470,"2017-11-15 11:59:00",725999658,"Russia Agrees to Wait for Venezuela Debt but Beware Wall Street 'Vultures'","https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/",NA
"77",FALSE,"2017-11-15 12:18:49.913201",NA,"https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/","en",38704,"ruvr-fi","http://finnish.ruvr.ru/",1041706500,"2017-11-15 11:59:00",726000813,"Russia Agrees to Wait for Venezuela Debt but Beware Wall Street 'Vultures'","https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/",NA
"78",FALSE,"2017-11-15 12:19:37.236442",NA,"https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/","en",41956,"ruvr-ur","http://urdu.ruvr.ru/",1041707001,"2017-11-15 11:59:00",726005848,"Russia Agrees to Wait for Venezuela Debt but Beware Wall Street 'Vultures'","https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/",NA
"79",FALSE,"2017-11-15 12:18:42.450856",NA,"https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/","en",41993,"ruvr-sv","http://swedish.ruvr.ru/",1041707209,"2017-11-15 11:59:00",726000049,"Russia Agrees to Wait for Venezuela Debt but Beware Wall Street 'Vultures'","https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/",NA
"80",FALSE,"2017-11-15 12:18:53.343316",NA,"https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/","en",41838,"rian-en","http://en.rian.ru/",1041708246,"2017-11-15 11:59:00",726001069,"Russia Agrees to Wait for Venezuela Debt but Beware Wall Street 'Vultures'","https://sputniknews.com/latam/201711151059128591-russia-venezuela-debt-default/",NA
"81",FALSE,"2017-11-15 14:48:28.635365",NA,"https://southafricatoday.net/world-news/latin-america/russia-agrees-to-wait-for-venezuela-debt-but-beware-wall-street-vultures/","en",144678,"southafricatoday.net","http://southafricatoday.net/",1041791337,"2017-11-15 14:45:12",726076901,"Russia Agrees to Wait for Venezuela Debt but Beware Wall Street 'Vultures'","https://southafricatoday.net/world-news/latin-america/russia-agrees-to-wait-for-venezuela-debt-but-beware-wall-street-vultures/",NA
"82",FALSE,"2017-11-16 23:25:22.158768",NA,"http://todayvenezuela.com/?p=12205","en",585400,"todayvenezuela.com","http://todayvenezuela.com/",1042681318,"2017-11-16 11:16:03",726896480,"Russia Agrees to Wait for Venezuela Debt","http://todayvenezuela.com/2017/11/16/russia-agrees-to-wait-for-venezuela-debt/",NA
"83",FALSE,"2017-11-25 18:51:15.647305",NA,"http://www.telesurtv.net/english/news/Argentines-Attend-Wake-of-Disappeared-Santiago-Maldonado-20171125-0017.html","en",415932,"TeleSur","http://www.telesurtv.net/english/",1047759400,"2017-11-25 16:55:00",731780692,"Argentines Attend Wake of 'Disappeared' Santiago Maldonado","http://www.telesurtv.net/english/news/Argentines-Attend-Wake-of-Disappeared-Santiago-Maldonado-20171125-0017.html",NA
"84",FALSE,"2017-11-26 03:23:09.943507",NA,"http://www.enca.com/world/cuba-honours-fidel-castro-one-year-after-his-death","en",269285,"South Africa | eNCA","https://www.enca.com/south-africa",1047907903,"2017-11-25 23:35:09",731897594,"eNCA | Fidel Castro honoured on anniversary of his death","http://www.enca.com/world/cuba-honours-fidel-castro-one-year-after-his-death",NA
"85",FALSE,"2017-11-29 16:29:54.296261",NA,"http://www.palestinechronicle.com/arab-league-marks-international-day-of-solidarity-with-palestinian-people/","en",41012,"palestinechronicle","http://palestinechronicle.com/",1050068613,"2017-11-29 16:04:57",734012975,"Arab League Marks International Day of Solidarity with Palestinian People","http://www.palestinechronicle.com/arab-league-marks-international-day-of-solidarity-with-palestinian-people/",NA
"86",FALSE,"2017-12-03 16:58:14.884727",NA,"https://www.tvn-2.com/mundo/centroamerica/Miles-personas-protestan-electoral-Honduras_0_4909009109.html","es",282406,"tvn-2.com","http://tvn-2.com/",1052650596,"2017-12-03 16:37:53",736354380,"Miles de personas protestan contra un supuesto fraude electoral en Honduras","https://www.tvn-2.com/mundo/centroamerica/Miles-personas-protestan-electoral-Honduras_0_4909009109.html",NA
"87",FALSE,"2017-12-08 23:31:49.781019",NA,"http://www.palestinechronicle.com/un-condemn-trumps-decision-to-recognize-jerusalem-as-capital-of-israel/","en",41012,"palestinechronicle","http://palestinechronicle.com/",1058131261,"2017-12-08 17:24:24",741109643,"UN Condemn Trump&#8217;s Decision to Recognize Jerusalem as Capital of Israel","http://www.palestinechronicle.com/un-condemn-trumps-decision-to-recognize-jerusalem-as-capital-of-israel/",NA
"88",FALSE,"2017-12-10 22:10:49.672213",NA,"http://tass.ru/mezhdunarodnaya-panorama/4800392","ru",39639,"itartass_en","http://www.itar-tass.com/eng/",1059389044,"2017-12-10 22:05:55",742474558,"Социалисты одержали победу на муниципальных выборах в Венесуэле","http://tass.ru/mezhdunarodnaya-panorama/4800392",NA
"89",FALSE,"2017-12-10 22:11:28.151348",NA,"http://tass.ru/mezhdunarodnaya-panorama/4800392","ru",657481,"ITAR TASS - Russia (Sankt Peterburg)","http://itar-tass.com/spb",1059389145,"2017-12-10 22:05:55",742477122,"Социалисты одержали победу на муниципальных выборах в Венесуэле","http://tass.ru/mezhdunarodnaya-panorama/4800392",NA
"90",FALSE,"2017-12-11 07:44:01.336195",NA,"30950","zh",440140,"上報 Up Media","http://www.upmedia.mg",1059717729,"2017-12-11 07:15:00",742822646,"一場沒有競選對手的選戰　委內瑞拉反對黨無緣總統大選","http://www.upmedia.mg/news_info.php?SerialNo=30950",NA
"91",FALSE,"2017-12-12 16:32:19.182608",NA,"https://thinkprogress.org/?p=1012562","en",6265,"Wonk Room » Home Page","http://wonkroom.thinkprogress.org",1061156801,"2017-12-12 16:25:52",744210576,"Honduras is coming apart. The U.S. response? More military aid.","https://thinkprogress.org/honduras-is-coming-apart-the-u-s-response-more-military-aid-e462f6712bcb/",NA
"92",FALSE,"2017-12-21 05:52:39.318323",NA,"http://stirileprotv.ro/stiri/socant/sase-persoane-spanzurate-de-poduri-gasite-intr-o-zona-turistica-din-mexic.html","ro",282092,"stirileprotv.ro","http://stirileprotv.ro/",1070167583,"2017-12-21 00:57:00",751964191,"Şase persoane spânzurate de poduri, găsite într-o zonă turistică din Mexic","http://stirileprotv.ro/stiri/socant/sase-persoane-spanzurate-de-poduri-gasite-intr-o-zona-turistica-din-mexic.html",NA
"93",FALSE,"2017-12-26 02:14:43.272193",NA,"http://www.enca.com/world/thousands-protest-pardon-of-perus-ailing-ex-president","en",269285,"South Africa | eNCA","https://www.enca.com/south-africa",1073654081,"2017-12-26 00:14:38",755312322,"eNCA | Thousands protest pardon of Peru's ailing ex-president ","http://www.enca.com/world/thousands-protest-pardon-of-perus-ailing-ex-president",NA
"94",FALSE,"2017-12-26 08:45:47.949992",NA,"460378","cs",41943,"tyden","http://www.tyden.cz",1073864932,"2017-12-26 04:57:00",755532130,"Dostal exprezident milost, aby ten současný nebyl sesazen? píší v Peru","https://www.tyden.cz/rubriky/zahranici/amerika/dostal-exprezident-milost-aby-ten-soucasny-nebyl-sesazen-pisi-v-peru_460378.html",NA
"95",FALSE,"2017-12-27 16:02:07.937789",NA,"http://www.dailymotion.com/video/x6cb77s","en",24501,"dailymotion.com","http://www.dailymotion.com",1074935305,"2017-12-27 16:01:27",756574166,"A Year of Trump in the White House","http://www.dailymotion.com/video/x6cb77s",NA
"96",FALSE,"2017-12-29 13:38:55.060951",NA,"http://www.dailymotion.com/video/x6cecw8","en",24501,"dailymotion.com","http://www.dailymotion.com",1076733861,"2017-12-29 13:35:03",758185637,"FtS 12-29: Puerto Rico remains in the dark as the New Year comes in","http://www.dailymotion.com/video/x6cecw8",NA
"97",FALSE,"2018-01-04 13:32:02.743337",NA,"http://www.palestinechronicle.com/?p=34217","en",41012,"palestinechronicle","http://palestinechronicle.com/",1081340354,"2018-01-04 11:41:38",762323523,"Prisoner’s Society Denounces Israeli Death Penalty Law Aimed at Palestinians (VIDEO)","http://www.palestinechronicle.com/prisoners-society-denounces-israeli-death-penalty-law-aimed-palestinians/",NA
"98",FALSE,"2018-01-17 15:50:43.909503",NA,"http://www.telesurtv.net/news/Al-menos-12-muertos-deja-ataque-de-Boko-Haram-en-Nigeria-20180117-0050.html","es",65890,"teleSUR","http://telesurtv.net/",1093409814,"2018-01-17 15:50:41",773312373,"Al menos 12 muertos deja ataque de Boko Haram en Nigeria","http://www.telesurtv.net/news/Al-menos-12-muertos-deja-ataque-de-Boko-Haram-en-Nigeria-20180117-0050.html",NA
"99",FALSE,"2018-01-18 11:22:08.904106",NA,"http://www.dailymotion.com/video/x6dbd0b","en",24501,"dailymotion.com","http://www.dailymotion.com",1094323682,"2018-01-18 11:15:05",774113176,"Mass Graves Found In Jalisco In Mexico","http://www.dailymotion.com/video/x6dbd0b",NA
"100",FALSE,"2018-01-18 18:54:25.426131",NA,"http://www.dailymotion.com/video/x6dbwd7","en",24501,"dailymotion.com","http://www.dailymotion.com",1094812332,"2018-01-18 18:39:25",774455673,"The Pope's Visit To Chile Ends This Afternoon","http://www.dailymotion.com/video/x6dbwd7",NA
"101",FALSE,"2018-01-23 00:48:30.049143",NA,"http://www.real.gr:80/?page=arthro&id=657967&catID=14","el",656043,"Real News","http://www.real.gr/default.aspx?page=home",1098843234,"2018-01-23 00:24:01",777833980,"Κολομβία: Μακελειό από επίθεση ενόπλων σε μπαρ - Επτά νεκροί","http://www.real.gr:80/?page=arthro&id=657967&catID=14",NA
"102",FALSE,"2018-01-25 14:57:42.369664",NA,"http://www.breakingnews.ie/world/new-figures-show-homelessness-in-england-soaring-to-decade-high-824850.html","en",39488,"breakingnews-ie","http://www.breakingnews.ie",1101898095,"2018-01-25 14:36:54",780566908,"New figures show homelessness in England soaring to decade high","http://feeds.breakingnews.ie/~r/bntopstories/~3/y2daoYtoqX4/new-figures-show-homelessness-in-england-soaring-to-decade-high-824850.html",NA
"103",FALSE,"2018-01-26 16:31:20.887924",NA,"http://www.palestinechronicle.com/palestinian-cause-also-cuba-tells-marxist-palestinian-delegation/","en",41012,"palestinechronicle","http://palestinechronicle.com/",1102982767,"2018-01-26 13:56:32",781597051,"&#8216;The Palestinian Cause is Also Ours&#8217;: Cuba Tells Marxist Palestinian Delegation","http://www.palestinechronicle.com/palestinian-cause-also-cuba-tells-marxist-palestinian-delegation/",NA
"104",FALSE,"2018-01-29 22:10:51",NA,"https://www.telesurtv.net/english/news/Palestinian-Activist-Rasmea-Odeh-Appears-in-US-Court-Before-Deportation-20170817-0028.html","en",410712,"telesurtv.net","http://telesurtv.net/#spider",1105737733,"2017-08-17 00:00:00",783974681,"Palestinian Activist Rasmea Odeh Appears in US Court Before Deportation","https://www.telesurtv.net/english/news/Palestinian-Activist-Rasmea-Odeh-Appears-in-US-Court-Before-Deportation-20170817-0028.html",NA
"105",FALSE,"2018-02-06 20:28:21.416446",NA,"http://www.dailymotion.com/video/x6ecvrj","en",24501,"dailymotion.com","http://www.dailymotion.com",1114079804,"2018-02-06 20:15:15",791023094,"Julio Borge's Statement","http://www.dailymotion.com/video/x6ecvrj",NA
"106",FALSE,"2018-02-10 09:34:12.411539",NA,"tag:blogger.com,1999:blog-2121594031036393323.post-2789865968495826043","en",6457,"Ruth's Report","http://ruthsreport.blogspot.com",1117732251,"2018-02-10 02:13:55",794367043,"Ruh-roh, Hillary","http://ruthsreport.blogspot.com/2018/02/ruh-roh-hillary.html",NA
"107",FALSE,"2018-02-12 06:48:25.393102",NA,"tag:blogger.com,1999:blog-13831797.post-4545316376720352875","en",6365,"Mikey Likes It!","http://wwwmikeylikesit.blogspot.com",1119231830,"2018-02-11 01:59:41",795663486,"The fakery -- plus two good videos","http://wwwmikeylikesit.blogspot.com/2018/02/the-fakery-plus-two-good-videos.html",NA
"108",FALSE,"2018-02-14 20:49:40.170141",NA,"http://www.dailymotion.com/video/x6es0ed","en",24501,"dailymotion.com","http://www.dailymotion.com",1122325544,"2018-02-14 20:49:27",798280328,"SCHOOL SHOOTER KILLS AT LEAST 17 IN USA","http://www.dailymotion.com/video/x6es0ed",NA
"109",FALSE,"2018-02-16 10:24:40.171308",NA,"http://www.dailymotion.com/video/x6euw92","en",24501,"dailymotion.com","http://www.dailymotion.com",1123752811,"2018-02-16 10:24:22",799804377,"FtS 02-16: Special report from Choco region in Colombia","http://www.dailymotion.com/video/x6euw92",NA
"110",FALSE,"2018-02-18 01:24:26",NA,"https://twitter.com/i/web/status/859490084583874560","en",18346,"Twitter","http://twitter.com",1124921729,"2017-05-02 12:29:00",800930300,"MOKUMNEWS on Twitter: ""#LePen is same as #Trump #promises but can't deliver. So is most #dirtypolitics @TV5MONDE @telesurenglish @SputnikInt @Europarl_EN… https://t.co/bVTVbeOyLs""","https://twitter.com/i/web/status/859490084583874560",NA
"111",FALSE,"2018-02-19 20:31:49.859489",NA,"http://www.dailymotion.com/video/x6f0rqf","en",24501,"dailymotion.com","http://www.dailymotion.com",1126604457,"2018-02-19 20:16:27",802436854,"UN warns of rising food insecurity across Africa","http://www.dailymotion.com/video/x6f0rqf",NA
"112",FALSE,"2018-02-20 18:55:44.191391",NA,"http://www.dailymotion.com/video/x6f2e18","en",24501,"dailymotion.com","http://www.dailymotion.com",1127569116,"2018-02-20 18:42:14",803376777,"FtS 02-20: Brazil, there will be no vote on the pension reform","http://www.dailymotion.com/video/x6f2e18",NA
"113",FALSE,"2017-08-01 04:59:05.485697",NA,"https://tr.sputniknews.com/guney_amerika/201708011029509202-venezuella-maduro-emperyalist-trump-yaptirim-gururluyum/","tr",41977,"ruvr-tr","http://turkish.ruvr.ru/",1131780745,"2017-08-01 04:45:00",667234019,"Venezüella Devlet Başkanı Maduro: Emperyalist Trump'ın yaptırımlarından gurur duydum","https://tr.sputniknews.com/guney_amerika/201708011029509202-venezuella-maduro-emperyalist-trump-yaptirim-gururluyum/",NA
"114",FALSE,"2018-02-26 16:21:05.066382",NA,"http://www.net-news-global.net/eintrag.php?id=555588","en",385516,"NET NEWS GLOBAL","http://www.net-news-global.de/",1135494457,"2018-02-26 16:09:27",808750506,"Empire Files: War With North Korea - Propaganda vs. Reality","https://www.youtube.com/watch?v=QDJlNQlRbIA",NA
"115",FALSE,"2018-02-26 17:20:26.195840",NA,"http://www.dailymotion.com/video/x6fc1xq","en",24501,"dailymotion.com","http://www.dailymotion.com",1135627605,"2018-02-26 17:20:14",808788463,"Dominica On Venezuela and Peru","http://www.dailymotion.com/video/x6fc1xq",NA
"116",FALSE,"2018-02-27 11:57:36.919449",NA,"220593 at https://diariodecaracas.com","es",297266,"diariodecaracas.com","http://diariodecaracas.com/",1136008207,"2018-02-27 09:21:55",809510237,"El #27Feb de 1989 Venezuela amaneció con ""El Caracazo"" (Videos+Fotos)","https://diariodecaracas.com/que-sucede/el-27feb-1989-venezuela-amanecio-el-caracazo-videosfotos",NA
"117",FALSE,"2018-03-03 02:45:03.970319",NA,"http://thegoldwater.com/news/19758-Spain-Jails-Rappers-For-Insulting-Royal-Family-Glorifying-Terror","en",335623,"thegoldwater.com","http://thegoldwater.com/",1141475567,"2018-03-03 02:45:03",812938719,"Spain Jails Rappers For Insulting Royal Family, Glorifying Terror","http://thegoldwater.com/news/19758-Spain-Jails-Rappers-For-Insulting-Royal-Family-Glorifying-Terror",NA
"118",FALSE,"2018-03-06 10:54:26.763564",NA,"13704 at https://venezuelanalysis.com","en",52413,"venezuelanalysis.com","http://venezuelanalysis.com/#spider",1144522604,"2018-03-06 10:06:00",815564223,"ALBA Leaders Praise Chavez Legacy, Slam US Attacks on Venezuela","https://venezuelanalysis.com/News/13704",NA
"119",FALSE,"2018-03-08 13:18:06.697244",NA,"https://thinkprogress.org/?p=1034808","en",6232,"Matthew Yglesias","http://yglesias.thinkprogress.org",1146824478,"2018-03-08 13:02:57",817597702,"New York Times &#8216;Overlooked&#8217; obituaries highlight remarkable women throughout history","https://thinkprogress.org/nytimes-overlooked-obituaries-cf480986bc14/",NA
"120",FALSE,"2017-07-30 13:08:56.807907",NA,"http://www.telesurtv.net/english/news/In-Celebratory-Mood-Venezuelans-Vote-for-Constituent-Assembly-20170730-0023.html","en",415932,"TeleSur","http://www.telesurtv.net/english/",1154421798,"2017-07-30 10:35:00",666355154,"In Celebratory Mood, Venezuelans Vote for Constituent Assembly","http://www.telesurtv.net/english/news/In-Celebratory-Mood-Venezuelans-Vote-for-Constituent-Assembly-20170730-0023.html",NA
"121",FALSE,"2018-03-15 08:59:31.482819",NA,"https://tr.sputniknews.com/spor/201803151032649531-peru-nun-milli-yildizi-anlatti-arjantin-dunya-kupasinda-perulu-futbolculari-satin-aldi/","tr",41977,"ruvr-tr","http://turkish.ruvr.ru/",1154833590,"2018-03-15 08:58:00",823552569,"Arjantin'in 1978 Dünya Kupası'nda satın aldığı Perulu futbocular 'belli oldu'","https://tr.sputniknews.com/spor/201803151032649531-peru-nun-milli-yildizi-anlatti-arjantin-dunya-kupasinda-perulu-futbolculari-satin-aldi/",NA
"122",FALSE,"2018-03-15 23:07:24.455963",NA,"http://www.lantidiplomatico.it/dettnews-brasile_le_reazioni_al_barbaro_assassinio_di_marielle_franco/5694_23400/","it",325289,"lantidiplomatico.it","http://lantidiplomatico.it/",1155609213,"2018-03-15 23:07:22",824161661,"Brasile, le reazioni al barbaro assassinio di Marielle Franco","http://www.lantidiplomatico.it/dettnews-brasile_le_reazioni_al_barbaro_assassinio_di_marielle_franco/5694_23400/",NA
"123",FALSE,"2018-03-16 15:46:29.109323",NA,"http://atlantablackstar.com/?p=403348","en",71846,"atlantablackstar.com","http://atlantablackstar.com/#spider",1156703561,"2018-03-16 09:45:07",824866588,"Marielle Franco Assassinated, Brazil Erupts in Protest of Rio de Janeiro Councilwoman&#8217;s Death","http://atlantablackstar.com/2018/03/16/marielle-franco-rio-de-janeiro-councilwoman-anti-police-violence-activist-assassinated/",NA
"124",FALSE,"2018-03-13 21:21:15.872743",NA,"https://mobile.twitter.com/SoyiniGteleSUR/status/956197934583963648","en",18346,"Twitter","http://twitter.com",1157304909,"2018-01-24 08:12:00",822054213,"Twitter","https://mobile.twitter.com/SoyiniGteleSUR/status/956197934583963648",NA
"125",FALSE,"2018-03-19 11:06:55.436304",NA,"http://minci.gob.ve/?p=292956","es",144324,"minci.gob.ve","http://minci.gob.ve/",1159473151,"2018-03-19 10:54:19",826854009,"Movimientos Sociales: Desde Australia apoyamos cien por ciento a Nicolás Maduro","http://minci.gob.ve/2018/03/deasde/",NA
"126",FALSE,"2018-03-21 22:29:20.006424",NA,"http://www.lantidiplomatico.it/dettnews-massacro_di_ponce_81_anni_fa_gli_stati_uniti_insanguinarono_porto_rico/5694_23462/","it",325289,"lantidiplomatico.it","http://lantidiplomatico.it/",1161982734,"2018-03-21 22:29:18",829317796,"Massacro di Ponce: 81 anni fa gli Stati Uniti insanguinarono Porto Rico","http://www.lantidiplomatico.it/dettnews-massacro_di_ponce_81_anni_fa_gli_stati_uniti_insanguinarono_porto_rico/5694_23462/",NA
"127",FALSE,"2018-03-22 21:02:05.588801",NA,"http://www.dailymotion.com/video/x6gpyf4","en",24501,"dailymotion.com","http://www.dailymotion.com",1165408816,"2018-03-22 21:01:46",829987672,"Thousands protest against French President Emmanuel Macron's reforms","http://www.dailymotion.com/video/x6gpyf4",NA
"128",FALSE,"2018-03-27 07:24:53.809158",NA,"https://netzfrauen.org/2018/03/27/papua-neuguinea/","de",470396," netzfrauen","https://netzfrauen.org/feed/",1168163633,"2018-03-27 02:31:48",833462319,"Die vergessenen Menschen der &#8222;Schatzinsel&#8220; Papua-Neuguinea, trotz Öl und Gold bitterarm und in der Not alleingelassen!","https://netzfrauen.org/2018/03/27/papua-neuguinea/",NA
"129",FALSE,"2018-03-26 12:33:35.979533",NA,"https://dennismichaellynch.com/?p=74426","en",293059,"dennismichaellynch.com","http://dennismichaellynch.com/",1168456019,"2018-03-26 12:12:01",832837971,"Country struck by 6.6 magnitude earthquake","http://dennismichaellynch.com/country-struck-by-6-6-magnitude-earthquake/",NA
"130",FALSE,"2018-03-27 12:42:58.746062",NA,"http://www.dailymotion.com/video/x6gxpi9","en",24501,"dailymotion.com","http://www.dailymotion.com",1169570530,"2018-03-27 12:41:45",833703636,"Journalists Missing In Ecuador","http://www.dailymotion.com/video/x6gxpi9",NA
"131",FALSE,"2018-03-30 17:02:14.489011",NA,"http://www.dailymotion.com/video/x6h3s7t","en",24501,"dailymotion.com","http://www.dailymotion.com",1173413895,"2018-03-30 16:51:28",836427414,"Abortion In Class: Argentine Students Step Forward","http://www.dailymotion.com/video/x6h3s7t",NA
"132",FALSE,"2018-04-02 13:15:07.455491",NA,"http://www.tn8.tv/america-latina/447150-datos-curiosos-nuevo-presidente-costa-rica/","es",282748,"tn8.tv","http://tn8.tv/",1175144205,"2018-04-02 13:15:07",838217500,"Datos curiosos del nuevo presidente de Costa Rica","http://www.tn8.tv/america-latina/447150-datos-curiosos-nuevo-presidente-costa-rica/",NA
"133",FALSE,"2018-04-04 11:19:14.231834",NA,"https://www.dailykos.com/stories/2018/01/19/1733980/-45*s-last-night-in-Norway-adjacent,-screaming-","",115,"Daily Kos","http://www.dailykos.com",1177684493,"2018-01-19 00:00:00",840144427,"45*'s last night in Norway-adjacent, screaming “Reichstag fire” into the echo chamber","https://www.dailykos.com/stories/2018/01/19/1733980/-45*s-last-night-in-Norway-adjacent,-screaming-",NA
"134",FALSE,"2017-04-27 13:17:46.066261",NA,"590210ba64aaf90433d9ba5a","en",1104,"Forbes","http://www.forbes.com/",1180052443,"2017-04-27 13:02:00",615716202,"Chavismo Becomes 'El Chupacabra' Of Venezuelan Democracy","http://www.forbes.com/sites/kenrapoza/2017/04/27/chavismo-becomes-el-chupacabra-of-venezuelan-democracy/",NA
"135",FALSE,"2017-10-24 02:31:20.165740",NA,"http://libertynews.com/2017/02/brazil-hit-by-mass-robberies-rapes-and-homicides-as-military-police-go-on-strike/","en",86426,"libertynews.com","http://www.libertynews.com/#spider",1180052552,"2017-02-09 11:44:45",712013921,"Brazil Hit by Mass Robberies, Rapes, and Homicides as Military Police Go On Strike","http://libertynews.com/2017/02/brazil-hit-by-mass-robberies-rapes-and-homicides-as-military-police-go-on-strike/",NA
"136",FALSE,"2017-01-23 09:17:27.056424",NA,"http://investmentwatchblog.com/?p=654043","en",22294,"investmentwatchblog.com","http://investmentwatchblog.com",1181536865,"2017-01-23 09:14:36",570944626,"3 Reasons Why Venezuela Crisis Is Scary And It Won’t Be Too Long Before There Is Mass Exodus.","http://investmentwatchblog.com/3-reasons-why-venezuela-crisis-is-scary/",NA
"137",FALSE,"2018-04-05 18:04:06.571337",NA,"http://www.dailymotion.com/video/x6hdn4j","en",24501,"dailymotion.com","http://www.dailymotion.com",1182113616,"2018-04-05 18:04:01",841455854,"German Court Releases Carles Puigdemont On Bail","http://www.dailymotion.com/video/x6hdn4j",NA
"138",FALSE,"2018-04-05 22:41:32.926387",NA,"http://www.palestinechronicle.com/ahed-tamimis-lawyer-israeli-interrogators-harassed/","en",41012,"palestinechronicle","http://palestinechronicle.com/",1182574543,"2018-04-05 19:09:54",841597820,"Ahed Tamimi’s Lawyer: Israeli Interrogators Sexually Harassed Her","http://www.palestinechronicle.com/ahed-tamimis-lawyer-israeli-interrogators-harassed/",NA
"139",FALSE,"2018-04-07 20:38:25.619195",NA,"http://www.dailymotion.com/video/x6hhb5h","en",24501,"dailymotion.com","http://www.dailymotion.com",1186688254,"2018-04-07 20:37:48",843195249,"SPRING FLOWER FESTIVAL","http://www.dailymotion.com/video/x6hhb5h",NA
"140",FALSE,"2018-04-08 22:55:45.399564",NA,"https://limportant.fr/rss-421672","en",312902,"limportant.fr","http://limportant.fr/",1188003860,"2018-04-08 22:33:04",843880543,"Costa Rica : première femme noire vice-présidente en Amérique Latine @FeminismePop","https://limportant.fr/rss-421672",NA
"141",FALSE,"2018-04-09 13:33:44.189520",NA,"http://www.dailymotion.com/video/x6hk0ex","en",24501,"dailymotion.com","http://www.dailymotion.com",1188629627,"2018-04-09 13:33:08",844473303,"Bolivia Inaugurates Solar Plant","http://www.dailymotion.com/video/x6hk0ex",NA
"142",FALSE,"2018-04-16 20:31:02.926628",NA,"http://www.dailymotion.com/video/x6hxw8l","en",24501,"dailymotion.com","http://www.dailymotion.com",1194734177,"2018-04-16 20:30:38",850866627,"Poverty In Uruguay Is Officially Falling","http://www.dailymotion.com/video/x6hxw8l",NA
"143",FALSE,"2018-04-17 10:29:41.586682",NA,"http://www.radioreloj.cu/?p=67647","es",624210,"Radio Reloj - Cuba (Spanish)","http://www.radioreloj.icrt.cu/es/",1195304624,"2018-04-17 09:47:56",851393306,"Con la convicción de servir y representar al pueblo","http://www.radioreloj.cu/es/destacadas/la-conviccion-servir-representar-al-pueblo-video/",NA
"144",FALSE,"2018-04-19 03:17:03.380408",NA,"http://mondo.rs/a1098059/Info/Svet/Kastro-predaje-vlast.html","sr",379102,"mondo.rs","http://mondo.rs/",1197295625,"2018-04-19 03:09:00",853052464,"Kraj jedne ere: Kastro predaje vlast ","http://mondo.rs/a1098059/Info/Svet/Kastro-predaje-vlast.html",NA
