"id","is_orig","expanded","date","account.url","account.name","account.handle","account.subscriberCount","account.id","account.platform","account.platformId","account.verified"
21257433446,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31366?=fb","2017-12-16 13:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21257433446,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31336?=fb","2017-12-16 13:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21257433446,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31360%3F%3Dfb","2017-12-16 13:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
59927493772,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=31093%3F%3Dfb","2017-12-16 13:12:31","https://www.facebook.com/241882815995155","公民不服從","CivilDisobedienceTW",21370,7334612,"Facebook","241882815995155",FALSE
21256538815,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31366?=fb","2017-12-16 12:45:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21256538815,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31360%3F%3Dfb","2017-12-16 12:45:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21256538815,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31336?=fb","2017-12-16 12:45:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21256538815,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31370?=fb","2017-12-16 12:45:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
92580714949,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=31092%3F%3Dfb","2017-12-16 12:32:21","https://www.facebook.com/381373185233786","生活理財通","taiwan.republic",11408,11397837,"Facebook","381373185233786",FALSE
21256049039,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=30835?=fb","2017-12-16 12:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21256049039,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31028%3F%3Dfb","2017-12-16 12:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21255382464,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=30883?=fb","2017-12-16 12:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21255382464,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=30988%3F%3Dfb","2017-12-16 12:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21254957568,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31303?=fb","2017-12-16 11:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21254957568,FALSE,"https://www.facebook.com/UPMEDIA.MG/videos/577679105918952","2017-12-16 11:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21254670674,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31217?=fb","2017-12-16 11:00:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21254670674,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31269%3F%3Dfb","2017-12-16 11:00:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21253844232,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31279%3F%3Dfb","2017-12-16 10:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
74209144779,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31364","2017-12-16 10:04:58","https://www.facebook.com/groups/818864021486779","爐邊聚會－客人越多越好",NA,3140,8689093,"Facebook","818864021486779",FALSE
77677248726,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31364","2017-12-16 10:04:43","https://www.facebook.com/groups/449840971802473","爐石戰記: 魔獸英雄傳",NA,38288,8689462,"Facebook","449840971802473",FALSE
21253446156,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31364","2017-12-16 10:04:03","https://www.facebook.com/553676644805210","上報遊戲日常","UPMEDIA.GAME",7004,1906359,"Facebook","553676644805210",FALSE
21253277955,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31351%3F%3Dfb","2017-12-16 10:00:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21252785294,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31269?=fb","2017-12-16 09:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21252785294,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31217%3F%3Dfb","2017-12-16 09:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21252458138,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31335?=fb","2017-12-16 09:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21252458138,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31331?=fb","2017-12-16 09:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21252458138,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31350%3F%3Dfb","2017-12-16 09:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21251951318,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31316%3F%3Dfb","2017-12-16 08:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21251526884,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31066%3F%3Dfb","2017-12-16 08:00:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
43312001417,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=30883?=fb","2017-12-16 08:00:00","https://www.facebook.com/1764258547190902","上報評論圈","UPMEDIA.OPINION",9539,5001914,"Facebook","1764258547190902",FALSE
43312001417,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=30988%3F%3Dfb","2017-12-16 08:00:00","https://www.facebook.com/1764258547190902","上報評論圈","UPMEDIA.OPINION",9539,5001914,"Facebook","1764258547190902",FALSE
21251351310,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31250","2017-12-16 07:31:04","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21251351310,FALSE,"https://www.facebook.com/UPMEDIA.GLOBAL/videos/1520081104734445","2017-12-16 07:31:04","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
67120811988,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=31250","2017-12-16 07:20:01","https://www.facebook.com/1038992542843306","上報國際圈","UPMEDIA.GLOBAL",14532,2739286,"Facebook","1038992542843306",FALSE
67120811988,FALSE,"https://www.facebook.com/UPMEDIA.GLOBAL/videos/1520081104734445","2017-12-16 07:20:01","https://www.facebook.com/1038992542843306","上報國際圈","UPMEDIA.GLOBAL",14532,2739286,"Facebook","1038992542843306",FALSE
21250932820,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=28251=fb","2017-12-16 07:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21250932820,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31343=fb","2017-12-16 07:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21250452930,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=28232?=fb+","2017-12-16 06:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21250452930,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=25463?=fb+","2017-12-16 06:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21250452930,FALSE,"http://www.upmedia.mg/forum_info.php?SerialNo=31331%3F%3Dfb","2017-12-16 06:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21250452930,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31215?=fb","2017-12-16 06:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21250452930,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31335=fb","2017-12-16 06:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21250232069,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31336=fb","2017-12-16 06:15:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21250232069,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31342%3Dfb","2017-12-16 06:15:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21250025176,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=30604?=fb","2017-12-16 06:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21250025176,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=30494?=fb","2017-12-16 06:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21250025176,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31211%3F%3Dfb","2017-12-16 06:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21249624548,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=30810?=fb","2017-12-16 05:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21249624548,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31323%3F%3Dfb","2017-12-16 05:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21249292163,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31168?=fb","2017-12-16 05:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21249292163,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31329%3F%3Dfb","2017-12-16 05:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
86717135055,FALSE,"https://www.upmedia.mg/news_list.php?Type=5","2017-12-16 05:00:00","https://www.facebook.com/1823361711283355","上報生活圈","UPMEDIA.LIFESTYLE",17519,11144873,"Facebook","1823361711283355",FALSE
86717135055,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=31316","2017-12-16 05:00:00","https://www.facebook.com/1823361711283355","上報生活圈","UPMEDIA.LIFESTYLE",17519,11144873,"Facebook","1823361711283355",FALSE
59977902904,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=30998","2017-12-16 04:31:18","https://www.facebook.com/864037170377028","Formosa！鬼島明珠婦女沙龍．Formosa Taiwan Women's Salon of Pearls．Formosa TWSP","pearl.ghost.island",5474,7334636,"Facebook","864037170377028",FALSE
21248700568,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=28232?=fb+","2017-12-16 04:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21248700568,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=25463?=fb+","2017-12-16 04:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21248700568,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31215?=fb","2017-12-16 04:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21248700568,FALSE,"http://www.upmedia.mg/forum_info.php?SerialNo=31331%3F%3Dfb","2017-12-16 04:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21247720608,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=22834?=fb","2017-12-16 03:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21247720608,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=23468?=fb","2017-12-16 03:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21247720608,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31208%3F%3Dfb","2017-12-16 03:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21246827725,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31093%3F%3Dfb","2017-12-16 03:00:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
43312001418,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=30604?=fb","2017-12-16 03:00:00","https://www.facebook.com/1764258547190902","上報評論圈","UPMEDIA.OPINION",9539,5001914,"Facebook","1764258547190902",FALSE
43312001418,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=30494?=fb","2017-12-16 03:00:00","https://www.facebook.com/1764258547190902","上報評論圈","UPMEDIA.OPINION",9539,5001914,"Facebook","1764258547190902",FALSE
43312001418,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=31211%3F%3Dfb","2017-12-16 03:00:00","https://www.facebook.com/1764258547190902","上報評論圈","UPMEDIA.OPINION",9539,5001914,"Facebook","1764258547190902",FALSE
21246616521,FALSE,"https://www.i-sharing.com.tw/event/7eleven/118","2017-12-16 02:43:14","https://www.facebook.com/145649977189","7-ELEVEN","711open",2618374,31847,"Facebook","145649977189",TRUE
21246616521,FALSE,"https://www.nownews.com/news/20171215/2662981","2017-12-16 02:43:14","https://www.facebook.com/145649977189","7-ELEVEN","711open",2618374,31847,"Facebook","145649977189",TRUE
21246616521,FALSE,"http://news.ltn.com.tw/news/life/breakingnews/2284059","2017-12-16 02:43:14","https://www.facebook.com/145649977189","7-ELEVEN","711open",2618374,31847,"Facebook","145649977189",TRUE
21246616521,FALSE,"https://newtalk.tw/news/view/2017-12-15/107128","2017-12-16 02:43:14","https://www.facebook.com/145649977189","7-ELEVEN","711open",2618374,31847,"Facebook","145649977189",TRUE
21246616521,FALSE,"https://www.ettoday.net/news/20171215/1073214.htm","2017-12-16 02:43:14","https://www.facebook.com/145649977189","7-ELEVEN","711open",2618374,31847,"Facebook","145649977189",TRUE
21246616521,FALSE,"https://news.ftv.com.tw/news/detail/2017C13U15M1","2017-12-16 02:43:14","https://www.facebook.com/145649977189","7-ELEVEN","711open",2618374,31847,"Facebook","145649977189",TRUE
21246616521,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31260","2017-12-16 02:43:14","https://www.facebook.com/145649977189","7-ELEVEN","711open",2618374,31847,"Facebook","145649977189",TRUE
21246616521,FALSE,"http://www.chinatimes.com/realtimenews/20171215003215-260405","2017-12-16 02:43:14","https://www.facebook.com/145649977189","7-ELEVEN","711open",2618374,31847,"Facebook","145649977189",TRUE
21246616521,FALSE,"https://www.kcg.gov.tw/CityNews_Detail.aspx?n=3A379BB94CA5F12D&sms=36A0BB334ECB4011&ss=470670FDC88F48A8118264229532F875FF8704A162AE1505A37412C6318C5F5743285AEAFD16617D","2017-12-16 02:43:14","https://www.facebook.com/145649977189","7-ELEVEN","711open",2618374,31847,"Facebook","145649977189",TRUE
21246616521,FALSE,"https://www.facebook.com/bravo.Kaohsiung/photos/a.271664652895172.65878.270236643037973/1650394545022169/?type=3","2017-12-16 02:43:14","https://www.facebook.com/145649977189","7-ELEVEN","711open",2618374,31847,"Facebook","145649977189",TRUE
21246429598,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31033?=fb","2017-12-16 02:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21246429598,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31271%3F%3Dfb","2017-12-16 02:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21245576862,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31304%3F%3Dfb","2017-12-16 02:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21244655737,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31180?=fb","2017-12-16 01:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
43312017016,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=31082%3F%3Dfb","2017-12-16 01:00:00","https://www.facebook.com/1764258547190902","上報評論圈","UPMEDIA.OPINION",9539,5001914,"Facebook","1764258547190902",FALSE
21243620498,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31082%3F%3Dfb","2017-12-16 01:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21243154931,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=30735?=fb","2017-12-16 00:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21243154931,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31264%3F%3Dfb","2017-12-16 00:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21552209892,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=29945?=fb","2017-12-16 00:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21552209892,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=30995%3F%3Dfb","2017-12-16 00:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21241377630,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31297%3F%3Dfb","2017-12-15 23:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21239978375,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31169%3F%3Dfb","2017-12-15 23:00:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
49177651985,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=31223%3F%3Dfb","2017-12-15 19:51:51","https://www.facebook.com/646424815515075","Atlanta Chinese News","AtlantaChineseNews",142,5842065,"Facebook","646424815515075",FALSE
21225014764,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31301?=fb","2017-12-15 18:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21225014764,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31308%3F%3Dfb","2017-12-15 18:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21222672434,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31295?=fb","2017-12-15 17:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21220253655,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=30540?=fb","2017-12-15 17:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21220253655,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31266%3F%3Dfb","2017-12-15 17:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21219247003,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=29203?=fb","2017-12-15 16:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21219247003,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31245%3F%3Dfb","2017-12-15 16:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21216925046,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31308","2017-12-15 16:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21216925046,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31301?=fb","2017-12-15 16:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21215193097,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31223%3F%3Dfb","2017-12-15 15:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21213965077,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31232?=fb","2017-12-15 15:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21213965077,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31235?=fb","2017-12-15 15:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21213965077,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31298%3F%3Dfb","2017-12-15 15:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
43312110340,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=31157","2017-12-15 14:48:46","https://www.facebook.com/264112860604956","范琪斐的美國時間","fanamericantime",194696,5002038,"Facebook","264112860604956",FALSE
43312110340,FALSE,"https://www.facebook.com/fanamericantime/photos/a.264253540590888/553556371660602/?type=3","2017-12-15 14:48:46","https://www.facebook.com/264112860604956","范琪斐的美國時間","fanamericantime",194696,5002038,"Facebook","264112860604956",FALSE
21212802810,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31321%3F%3Dfb","2017-12-15 14:44:52","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
82285628552,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31093","2017-12-15 14:23:09","https://www.facebook.com/groups/162547797126944","台灣時代精神運動 The Zeitgeist Movement Taiwan Chapter",NA,7319,10186792,"Facebook","162547797126944",FALSE
21210423065,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31253%3F%3Dfb","2017-12-15 14:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21208160550,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31268%3F%3Dfb","2017-12-15 13:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21207178302,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=28249?=fb","2017-12-15 13:15:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21207178302,FALSE,"https://www.facebook.com/UPMEDIA.MG/videos/577073622646167","2017-12-15 13:15:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21205722057,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=30980?=fb","2017-12-15 12:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21205722057,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31029?=fb","2017-12-15 12:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21205722057,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31243%3F%3Dfb","2017-12-15 12:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21204723311,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31168?=fb","2017-12-15 12:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21204723311,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31286%3F%3Dfb","2017-12-15 12:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21203920528,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31278?=fb","2017-12-15 11:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21203920528,FALSE,"https://www.facebook.com/UPMEDIA.MG/videos/577118972641632","2017-12-15 11:30:01","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21202660982,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31250%3F%3Dfb","2017-12-15 11:00:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
74209144781,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31317","2017-12-15 10:50:53","https://www.facebook.com/groups/818864021486779","爐邊聚會－客人越多越好",NA,3140,8689093,"Facebook","818864021486779",FALSE
77698284769,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31317","2017-12-15 10:50:37","https://www.facebook.com/groups/449840971802473","爐石戰記: 魔獸英雄傳",NA,38288,8689462,"Facebook","449840971802473",FALSE
21202432790,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31317","2017-12-15 10:50:11","https://www.facebook.com/553676644805210","上報遊戲日常","UPMEDIA.GAME",7004,1906359,"Facebook","553676644805210",FALSE
21202133680,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31232?=fb","2017-12-15 10:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
21202133680,FALSE,"http://www.upmedia.mg/news_info.php?SerialNo=31235%3F%3Dfb","2017-12-15 10:30:00","https://www.facebook.com/286603368359862","上報","UPMEDIA.MG",203509,1868360,"Facebook","286603368359862",TRUE
86717135056,FALSE,"https://www.upmedia.mg/news_list.php?Type=5","2017-12-15 10:00:00","https://www.facebook.com/1823361711283355","上報生活圈","UPMEDIA.LIFESTYLE",17519,11144873,"Facebook","1823361711283355",FALSE
86717135056,FALSE,"https://www.upmedia.mg/news_info.php?SerialNo=7886","2017-12-15 10:00:00","https://www.facebook.com/1823361711283355","上報生活圈","UPMEDIA.LIFESTYLE",17519,11144873,"Facebook","1823361711283355",FALSE
